trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1547,False,"{'a': 0.001, 'e': 0.21309866597208482}",20,11,-37.68804974463497,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1548,False,"{'a': 0.001, 'e': 0.21288567381993817}",25,14,-34.44389724978761,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1549,False,"{'a': 0.001, 'e': 0.21267289455348304}",20,0,-17.615721268881906,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
1550,False,"{'a': 0.001, 'e': 0.21246032795994024}",20,11,-28.104512241236897,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
1551,False,"{'a': 0.001, 'e': 0.21224797382674304}",30,10,30.32475779897758,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1552,False,"{'a': 0.001, 'e': 0.2120358319415374}",20,11,2.8891308332063588,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1553,False,"{'a': 0.001, 'e': 0.21182390209218135}",20,12,-25.49467585289826,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
1554,False,"{'a': 0.001, 'e': 0.2116121840667451}",20,13,5.765133133818269,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1555,False,"{'a': 0.001, 'e': 0.21140067765351048}",20,0,33.71115569105808,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1556,False,"{'a': 0.001, 'e': 0.21118938264097117}",20,7,18.674057316238752,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1557,False,"{'a': 0.001, 'e': 0.21097829881783206}",30,24,12.876593777171635,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1558,False,"{'a': 0.001, 'e': 0.2107674259730094}",20,0,-0.3251732435478679,"{0: 17, 1: 2, 2: 1, 3: 0, 4: 0}",0
1559,False,"{'a': 0.001, 'e': 0.21055676389563024}",25,0,-41.19276019588948,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
1560,False,"{'a': 0.001, 'e': 0.21034631237503254}",25,5,22.729976168766747,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1561,False,"{'a': 0.001, 'e': 0.21013607120076472}",20,11,0.7475052221265936,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
1562,False,"{'a': 0.001, 'e': 0.20992604016258565}",30,16,12.89291969501832,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
1563,False,"{'a': 0.001, 'e': 0.2097162190504642}",25,10,9.321787572156989,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1564,False,"{'a': 0.001, 'e': 0.20950660765457932}",20,16,9.357803817000079,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1565,False,"{'a': 0.001, 'e': 0.20929720576531952}",30,12,-3.5361524615232813,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
1566,False,"{'a': 0.001, 'e': 0.20908801317328293}",20,14,11.31018375733877,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1567,False,"{'a': 0.001, 'e': 0.20887902966927693}",20,0,26.551227214058876,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1568,False,"{'a': 0.001, 'e': 0.20867025504431805}",20,14,12.224050314789011,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1569,False,"{'a': 0.001, 'e': 0.20846168908963153}",20,12,16.1093336179324,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1570,False,"{'a': 0.001, 'e': 0.20825333159665155}",25,0,-47.19461761839351,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 2}",0
1571,False,"{'a': 0.001, 'e': 0.20804518235702046}",25,17,-1.4729820149837511,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
1572,False,"{'a': 0.001, 'e': 0.20783724116258911}",20,2,-14.00971310974554,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 0}",1
1573,False,"{'a': 0.001, 'e': 0.2076295078054162}",20,8,23.43187251714617,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1574,False,"{'a': 0.001, 'e': 0.20742198207776844}",20,13,14.89024592192321,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1575,False,"{'a': 0.001, 'e': 0.20721466377212}",25,0,19.66039341241641,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
1576,False,"{'a': 0.001, 'e': 0.20700755268115265}",20,16,7.122404081919825,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1577,False,"{'a': 0.001, 'e': 0.20680064859775515}",20,5,-9.13020855497709,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1578,False,"{'a': 0.001, 'e': 0.20659395131502356}",25,12,-17.657026398496072,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1579,False,"{'a': 0.001, 'e': 0.20638746062626045}",30,8,-1.2558142178207552,"{0: 19, 1: 2, 2: 0, 3: 1, 4: 0}",1
1580,False,"{'a': 0.001, 'e': 0.20618117632497523}",30,19,16.69537317673638,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1581,False,"{'a': 0.001, 'e': 0.20597509820488344}",20,9,-4.797760588794554,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
1582,False,"{'a': 0.001, 'e': 0.20576922605990708}",25,15,17.8701581375351,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1583,False,"{'a': 0.001, 'e': 0.2055635596841739}",30,14,27.389906651981317,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1584,False,"{'a': 0.001, 'e': 0.20535809887201756}",30,20,14.222773427051468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1585,False,"{'a': 0.001, 'e': 0.20515284341797715}",20,9,6.97734200419469,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1586,False,"{'a': 0.001, 'e': 0.2049477931167973}",25,10,14.337905147945975,"{0: 13, 1: 2, 2: 0, 3: 0, 4: 0}",1
1587,False,"{'a': 0.001, 'e': 0.20474294776342764}",20,6,-13.005583854427828,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1588,False,"{'a': 0.001, 'e': 0.2045383071530228}",20,16,8.082973366867414,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1589,False,"{'a': 0.001, 'e': 0.20433387108094214}",25,13,16.65030397064069,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1590,False,"{'a': 0.001, 'e': 0.20412963934274964}",20,0,12.308829072742785,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
1591,False,"{'a': 0.001, 'e': 0.20392561173421342}",20,6,-4.9799728872831075,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
1592,False,"{'a': 0.001, 'e': 0.203721788051306}",25,14,-26.213533164430782,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1593,False,"{'a': 0.001, 'e': 0.20351816809020354}",30,12,-25.208316660009082,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
1594,False,"{'a': 0.001, 'e': 0.20331475164728618}",25,3,10.916880234026316,"{0: 20, 1: 1, 2: 0, 3: 1, 4: 0}",1
1595,False,"{'a': 0.001, 'e': 0.20311153851913738}",20,0,-20.359468223659636,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 1}",1
1596,False,"{'a': 0.001, 'e': 0.20290852850254407}",20,3,12.413745917700256,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1597,False,"{'a': 0.001, 'e': 0.2027057213944961}",25,6,1.9097919060818422,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
1598,False,"{'a': 0.001, 'e': 0.20250311699218648}",20,8,13.338687308719855,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1599,False,"{'a': 0.001, 'e': 0.2023007150930107}",25,17,15.852074716253764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1600,False,"{'a': 0.001, 'e': 0.2020985154945669}",25,6,-5.365360623882134,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
1601,False,"{'a': 0.001, 'e': 0.20189651799465538}",25,15,15.29795104408708,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1602,False,"{'a': 0.001, 'e': 0.20169472239127875}",25,16,5.212837042020898,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1603,False,"{'a': 0.001, 'e': 0.20149312848264125}",20,2,-45.696066274911246,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 1}",1
1604,False,"{'a': 0.001, 'e': 0.2012917360671491}",25,14,9.179977514343244,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1605,False,"{'a': 0.001, 'e': 0.20109054494340972}",20,11,14.313718549709758,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1606,False,"{'a': 0.001, 'e': 0.20088955491023208}",35,18,-33.129492706401535,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1607,False,"{'a': 0.001, 'e': 0.20068876576662606}",25,15,8.394210923249036,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1608,False,"{'a': 0.001, 'e': 0.20048817731180257}",30,13,29.022609886646762,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1609,False,"{'a': 0.001, 'e': 0.20028778934517305}",25,13,17.665951130976804,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1610,False,"{'a': 0.001, 'e': 0.20008760166634962}",30,23,9.997346028970604,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1611,False,"{'a': 0.001, 'e': 0.1998876140751445}",30,12,15.786517316634217,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1612,False,"{'a': 0.001, 'e': 0.19968782637157012}",25,15,12.996592281986668,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1613,False,"{'a': 0.001, 'e': 0.19948823835583873}",20,9,-5.570185344909455,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
1614,False,"{'a': 0.001, 'e': 0.19928884982836237}",20,11,17.627136983128633,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1615,False,"{'a': 0.001, 'e': 0.1990896605897524}",20,7,24.773014592485158,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1616,False,"{'a': 0.001, 'e': 0.19889067044081962}",20,5,-24.298776984513868,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1617,False,"{'a': 0.001, 'e': 0.19869187918257386}",25,8,16.144069240299984,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1618,False,"{'a': 0.001, 'e': 0.19849328661622387}",20,8,22.673997224170094,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1619,False,"{'a': 0.001, 'e': 0.19829489254317698}",20,11,14.647098629227393,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1620,False,"{'a': 0.001, 'e': 0.19809669676503922}",20,8,-56.201645091240586,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 1}",1
1621,False,"{'a': 0.001, 'e': 0.19789869908361465}",25,5,11.150317303646798,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1622,False,"{'a': 0.001, 'e': 0.19770089930090573}",20,8,13.515565975669624,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1623,False,"{'a': 0.001, 'e': 0.19750329721911256}",30,16,14.068253666461679,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1624,False,"{'a': 0.001, 'e': 0.19730589264063308}",25,17,4.06531958258296,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1625,False,"{'a': 0.001, 'e': 0.19710868536806264}",25,2,-4.506908022608993,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
1626,False,"{'a': 0.001, 'e': 0.19691167520419406}",25,4,27.651945179047686,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
1627,False,"{'a': 0.001, 'e': 0.19671486195201704}",25,20,8.072405417318318,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1628,False,"{'a': 0.001, 'e': 0.19651824541471838}",20,10,7.875741653445589,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1629,False,"{'a': 0.001, 'e': 0.1963218253956815}",20,7,19.26884522604872,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
1630,False,"{'a': 0.001, 'e': 0.19612560169848642}",20,0,8.866075904968673,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1631,False,"{'a': 0.001, 'e': 0.19592957412690934}",25,15,7.385198120321831,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1632,False,"{'a': 0.001, 'e': 0.19573374248492273}",20,7,19.16061142040063,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1633,False,"{'a': 0.001, 'e': 0.1955381065766949}",20,2,17.137555415681444,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1634,False,"{'a': 0.001, 'e': 0.19534266620658997}",25,11,10.411251444763504,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1635,False,"{'a': 0.001, 'e': 0.1951474211791675}",20,16,7.721640024543147,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1636,False,"{'a': 0.001, 'e': 0.1949523712991825}",20,0,29.681940436262554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1637,False,"{'a': 0.001, 'e': 0.194757516371585}",20,0,0.561270388560531,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1638,False,"{'a': 0.001, 'e': 0.19456285620152014}",25,12,25.567969471920904,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1639,False,"{'a': 0.001, 'e': 0.19436839059432767}",35,18,-46.36256677620273,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
1640,False,"{'a': 0.001, 'e': 0.19417411935554202}",25,12,10.285099401551124,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1641,False,"{'a': 0.001, 'e': 0.19398004229089189}",20,9,22.160170403063894,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1642,False,"{'a': 0.001, 'e': 0.1937861592063002}",30,21,16.387088701485997,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1643,False,"{'a': 0.001, 'e': 0.1935924699078839}",20,6,-12.985717386431446,"{0: 10, 1: 1, 2: 3, 3: 0, 4: 0}",1
1644,False,"{'a': 0.001, 'e': 0.19339897420195362}",25,9,-6.202391314281819,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
1645,False,"{'a': 0.001, 'e': 0.19320567189501364}",30,14,33.12959765729137,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1646,False,"{'a': 0.001, 'e': 0.19301256279376172}",20,15,-33.876791004769764,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1647,False,"{'a': 0.001, 'e': 0.1928196467050886}",30,16,27.43827470174627,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1648,False,"{'a': 0.001, 'e': 0.19262692343607832}",25,16,17.780563283954418,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1649,False,"{'a': 0.001, 'e': 0.19243439279400748}",20,4,9.472640794106377,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1650,False,"{'a': 0.001, 'e': 0.1922420545863455}",30,16,26.396073797060513,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1651,False,"{'a': 0.001, 'e': 0.19204990862075408}",20,8,-23.558517592284822,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1652,False,"{'a': 0.001, 'e': 0.19185795470508735}",25,3,12.29751869871875,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
1653,False,"{'a': 0.001, 'e': 0.19166619264739126}",30,21,0.5686370501986946,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1654,False,"{'a': 0.001, 'e': 0.19147462225590384}",20,8,-1.0896961324268406,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
1655,False,"{'a': 0.001, 'e': 0.19128324333905458}",25,17,13.811561537675226,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1656,False,"{'a': 0.001, 'e': 0.19109205570546464}",25,5,21.776201104121505,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
1657,False,"{'a': 0.001, 'e': 0.19090105916394629}",25,9,1.1834433898842114,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1658,False,"{'a': 0.001, 'e': 0.19071025352350304}",30,14,15.063741699827158,"{0: 14, 1: 2, 2: 0, 3: 0, 4: 0}",1
1659,False,"{'a': 0.001, 'e': 0.19051963859332918}",20,0,6.088451495066991,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
1660,False,"{'a': 0.001, 'e': 0.19032921418280985}",25,16,-5.911918314510891,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
1661,False,"{'a': 0.001, 'e': 0.1901389801015205}",35,7,-33.65859373132447,"{0: 25, 1: 0, 2: 1, 3: 1, 4: 1}",1
1662,False,"{'a': 0.001, 'e': 0.18994893615922714}",30,2,24.816879330456004,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1663,False,"{'a': 0.001, 'e': 0.18975908216588572}",20,5,6.221264137135913,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
1664,False,"{'a': 0.001, 'e': 0.18956941793164234}",30,8,-36.19337054611062,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 1}",1
1665,False,"{'a': 0.001, 'e': 0.18937994326683263}",20,9,11.543345226236774,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1666,False,"{'a': 0.001, 'e': 0.18919065798198204}",25,7,24.481853965358887,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1667,False,"{'a': 0.001, 'e': 0.18900156188780515}",30,0,-26.0451884176092,"{0: 26, 1: 1, 2: 2, 3: 0, 4: 1}",0
1668,False,"{'a': 0.001, 'e': 0.1888126547952059}",25,1,35.89260618535395,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
1669,False,"{'a': 0.001, 'e': 0.1886239365152772}",20,12,13.645248434758763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1670,False,"{'a': 0.001, 'e': 0.18843540685930069}",20,13,-5.127282226865517,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
1671,False,"{'a': 0.001, 'e': 0.1882470656387468}",30,7,25.447947879210005,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
1672,False,"{'a': 0.001, 'e': 0.18805891266527416}",25,11,12.669225492349955,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1673,False,"{'a': 0.001, 'e': 0.18787094775072993}",30,10,-22.028275277579127,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1674,False,"{'a': 0.001, 'e': 0.18768317070714904}",30,8,23.60631657193022,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1675,False,"{'a': 0.001, 'e': 0.18749558134675456}",20,16,6.677457540621506,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1676,False,"{'a': 0.001, 'e': 0.18730817948195702}",20,14,-38.68811472134644,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 1}",1
1677,False,"{'a': 0.001, 'e': 0.1871209649253546}",20,12,6.212056377519014,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1678,False,"{'a': 0.001, 'e': 0.18693393748973264}",25,15,22.11031883733557,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1679,False,"{'a': 0.001, 'e': 0.1867470969880638}",25,15,4.792088203094015,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1680,False,"{'a': 0.001, 'e': 0.18656044323350748}",25,5,11.943686811234421,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1681,False,"{'a': 0.001, 'e': 0.18637397603940997}",25,14,22.624185486686088,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1682,False,"{'a': 0.001, 'e': 0.186187695219304}",20,12,0.9298384497107659,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1683,False,"{'a': 0.001, 'e': 0.1860016005869088}",25,5,28.57184058531864,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1684,False,"{'a': 0.001, 'e': 0.18581569195612965}",20,1,21.242949234058088,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1685,False,"{'a': 0.001, 'e': 0.18562996914105798}",20,0,14.884132823793516,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
1686,False,"{'a': 0.001, 'e': 0.18544443195597088}",20,11,13.39769106499422,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1687,False,"{'a': 0.001, 'e': 0.18525908021533122}",20,16,8.309444732367899,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1688,False,"{'a': 0.001, 'e': 0.18507391373378718}",25,17,16.467498621598843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1689,False,"{'a': 0.001, 'e': 0.18488893232617234}",25,14,7.417092677387712,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 0}",1
1690,False,"{'a': 0.001, 'e': 0.1847041358075052}",35,0,-7.41588034600643,"{0: 29, 1: 2, 2: 4, 3: 0, 4: 0}",0
1691,False,"{'a': 0.001, 'e': 0.18451952399298926}",20,12,15.983677451785566,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1692,False,"{'a': 0.001, 'e': 0.1843350966980127}",25,0,-2.358543188849305,"{0: 21, 1: 3, 2: 0, 3: 1, 4: 0}",0
1693,False,"{'a': 0.001, 'e': 0.1841508537381482}",20,1,17.000586573313413,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1694,False,"{'a': 0.001, 'e': 0.18396679492915277}",35,13,-8.681435059977948,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
1695,False,"{'a': 0.001, 'e': 0.18378292008696764}",25,5,31.509477767078973,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1696,False,"{'a': 0.001, 'e': 0.18359922902771786}",25,11,-9.52394114856408,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1697,False,"{'a': 0.001, 'e': 0.18341572156771246}",25,5,-22.67128655123272,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
1698,False,"{'a': 0.001, 'e': 0.18323239752344386}",20,9,-8.53573755111797,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 0}",1
1699,False,"{'a': 0.001, 'e': 0.18304925671158812}",20,0,16.24768862912478,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1700,False,"{'a': 0.001, 'e': 0.18286629894900427}",20,12,10.817360385029332,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1701,False,"{'a': 0.001, 'e': 0.18268352405273466}",20,14,-0.4118763778414736,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
1702,False,"{'a': 0.001, 'e': 0.1825009318400043}",25,17,14.272642554523621,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1703,False,"{'a': 0.001, 'e': 0.182318522128221}",20,3,-20.787712417750676,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
1704,False,"{'a': 0.001, 'e': 0.182136294734975}",20,6,23.277465553668293,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1705,False,"{'a': 0.001, 'e': 0.18195424947803895}",20,5,12.50579816376301,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1706,False,"{'a': 0.001, 'e': 0.1817723861753675}",30,16,3.585488566480711,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
1707,False,"{'a': 0.001, 'e': 0.1815907046450974}",30,17,10.749794882866752,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1708,False,"{'a': 0.001, 'e': 0.18140920470554706}",20,10,-18.29290256792843,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
1709,False,"{'a': 0.001, 'e': 0.1812278861752166}",20,6,26.585760665891506,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1710,False,"{'a': 0.001, 'e': 0.18104674887278735}",20,11,18.7841101409958,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1711,False,"{'a': 0.001, 'e': 0.1808657926171221}",20,3,-5.896662614516158,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
1712,False,"{'a': 0.001, 'e': 0.1806850172272645}",20,0,-70.87976562739135,"{0: 16, 1: 2, 2: 0, 3: 0, 4: 2}",0
1713,False,"{'a': 0.001, 'e': 0.18050442252243923}",25,19,10.962591560736799,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1714,False,"{'a': 0.001, 'e': 0.18032400832205148}",30,13,18.938397438232098,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1715,False,"{'a': 0.001, 'e': 0.1801437744456871}",25,15,4.293938661144028,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1716,False,"{'a': 0.001, 'e': 0.17996372071311217}",25,0,34.212468925665775,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1717,False,"{'a': 0.001, 'e': 0.17978384694427296}",25,15,-3.5677696303489945,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1718,False,"{'a': 0.001, 'e': 0.17960415295929566}",20,9,-32.52105272255519,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1719,False,"{'a': 0.001, 'e': 0.17942463857848634}",20,13,14.466492649266087,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1720,False,"{'a': 0.001, 'e': 0.1792453036223305}",20,12,7.762847166693873,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
1721,False,"{'a': 0.001, 'e': 0.17906614791149322}",30,23,6.014670540106618,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
1722,False,"{'a': 0.001, 'e': 0.17888717126681877}",30,16,-53.09148849906803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 2}",1
1723,False,"{'a': 0.001, 'e': 0.17870837350933053}",20,16,7.654987366955172,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1724,False,"{'a': 0.001, 'e': 0.17852975446023064}",20,16,8.840036045342142,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1725,False,"{'a': 0.001, 'e': 0.17835131394090015}",35,15,33.749672470501906,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1726,False,"{'a': 0.001, 'e': 0.1781730517728984}",20,15,7.005391909482641,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1727,False,"{'a': 0.001, 'e': 0.17799496777796334}",20,15,9.081131779306853,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1728,False,"{'a': 0.001, 'e': 0.17781706177801082}",25,6,-13.5289351907898,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
